wk,tr,nc,stg
7,232320,0,1
8,232320,0,1
9,232320,2,1
10,232320,2,1b
11,232320,2,1b
12,232320,1,1
13,232320,0,1
14,232320,1,1
15,232320,2,1
16,232320,0,1
17,232320,0,1
18,232320,0,1
19,232320,0,1
20,232320,0,1
21,232320,1,1
22,232320,0,1
23,232320,0,1
24,232320,0,1
25,232320,2,1
26,232320,1,1
27,232320,0,1
28,232320,0,1
29,232320,1,1
30,232320,0,1
31,232320,2,1
32,232320,0,1
33,232320,1,1
34,232320,0,1
35,232320,0,1
36,232320,0,1
37,232320,1,1
38,232320,4,1
39,232320,0,1
40,232320,0,1
41,232320,0,1
42,232320,0,1
43,232320,0,1
44,232320,0,1
45,232320,0,1
46,232320,0,1
47,232320,0,1
48,232320,1,1
49,232320,1,1
50,232320,0,1
51,232320,0,1
52,232320,1,1
53,232320,43,1
54,232320,84,1
55,232320,93,1
56,232320,88,1
57,232320,85,1
58,232320,86,1
59,232320,71,1
60,232320,73,1
61,232320,93,1
62,232320,118,1
63,232320,204,1
64,232320,184,1
65,232320,132,1
66,232320,248,1
67,232320,184,1
68,232320,220,1
69,232320,196,1
70,232320,252,1
71,232320,208,1
72,232320,212,1
73,232320,268,1
74,232320,168,1
75,232320,188,1
76,232320,104,1
77,232320,32,1
78,232320,113,1
79,232320,180,1
80,232320,216,1
81,232320,148,1
82,232320,184,1
83,232320,168,1
84,232320,200,1
85,232320,96,1
86,232320,72,1
87,232320,85,1
88,232320,88,1
89,232320,97,1
90,232320,71,1
91,232320,64,1
92,232320,74,1
93,232320,86,1
94,232320,115,1
95,232320,163,1
96,232320,148,1
97,232320,120,1
98,232320,156,1
99,232320,132,1
100,232320,220,1
101,232320,132,1
102,232320,92,1
103,232320,71,1
104,232320,100,1
0,298823,0,1
1,298823,1,1
2,298823,2,1
3,298823,11,1b
4,298823,20,2
5,298823,7,2
6,298823,2,1b
7,298823,3,1b
8,298823,1,1b
9,298823,1,1
10,298823,0,1
11,298823,1,1
12,298823,0,1
13,298823,1,1
14,298823,1,1
15,298823,0,1
16,298823,0,1
17,298823,0,1
18,298823,0,1
19,298823,0,1
20,298823,5,1
21,298823,3,1b
22,298823,0,1b
23,298823,0,1
24,298823,0,1
25,298823,0,1
26,298823,0,1
27,298823,0,1
28,298823,0,1
29,298823,0,1
30,298823,0,1
31,298823,0,1
32,298823,1,1
33,298823,1,1
34,298823,1,1
35,298823,1,1
36,298823,1,1
37,298823,1,1
38,298823,1,1
39,298823,2,1
40,298823,0,1
41,298823,0,1
42,298823,0,1
43,298823,0,1
44,298823,0,1
45,298823,0,1
46,298823,0,1
47,298823,2,1
48,298823,2,1
49,298823,0,1
50,298823,0,1
51,298823,2,1
52,298823,0,1
53,298823,37,1
54,298823,98,1
55,298823,103,1
56,298823,116,1
57,298823,168,1
58,298823,68,1
59,298823,70,1
60,298823,96,1
61,298823,78,1
62,298823,116,1
63,298823,104,1
64,298823,139,1
65,298823,228,1
66,298823,204,1
67,298823,228,1
68,298823,296,1
69,298823,328,1
70,298823,268,1
71,298823,140,1
72,298823,112,1
73,298823,48,1
74,298823,62,1
75,298823,78,1
76,298823,95,1
77,298823,61,1
78,298823,43,1
79,298823,73,1
80,298823,79,1
81,298823,62,1
82,298823,96,1
83,298823,128,1
84,298823,260,1
85,298823,160,1
86,298823,180,1
87,298823,124,1
88,298823,80,1
89,298823,180,1
90,298823,172,1
91,298823,72,1
92,298823,128,1
93,298823,120,1
94,298823,82,1
95,298823,107,1
96,298823,133,1
97,298823,78,1
98,298823,105,1
99,298823,261,1
100,298823,284,1
101,298823,152,1
102,298823,196,1
103,298823,176,1
104,298823,144,1
0,352002,0,1
1,352002,0,1
2,352002,0,1
3,352002,0,1
4,352002,1,1
5,352002,0,1
6,352002,0,1
7,352002,0,1
8,352002,0,1
9,352002,0,1
10,352002,1,1
11,352002,2,1
12,352002,0,1
13,352002,2,1
14,352002,1,1
15,352002,0,1
16,352002,0,1
17,352002,1,1
18,352002,0,1
19,352002,0,1
20,352002,0,1
21,352002,0,1
22,352002,0,1
23,352002,0,1
24,352002,1,1
25,352002,0,1
26,352002,0,1
27,352002,0,1
28,352002,0,1
29,352002,1,1
30,352002,1,1
31,352002,0,1
32,352002,1,1
33,352002,0,1
34,352002,1,1
35,352002,0,1
36,352002,0,1
37,352002,0,1
38,352002,2,1
39,352002,0,1
40,352002,0,1
41,352002,0,1
42,352002,1,1
43,352002,0,1
44,352002,0,1
45,352002,0,1
46,352002,0,1
47,352002,0,1
48,352002,0,1
49,352002,0,1
50,352002,0,1
51,352002,1,1
52,352002,1,1
53,352002,38,1
54,352002,72,1
55,352002,83,1
56,352002,77,1
57,352002,125,1
58,352002,214,1
59,352002,240,1
60,352002,292,1
61,352002,372,1
62,352002,412,1
63,352002,672,1
64,352002,432,1
65,352002,768,1
66,352002,640,1
67,352002,832,1
68,352002,640,1
69,352002,1024,1
70,352002,1040,1
71,352002,896,1
72,352002,800,1
73,352002,704,1
74,352002,576,1
75,352002,432,1
76,352002,208,1
77,352002,184,1
78,352002,208,1
79,352002,164,1
80,352002,96,1
81,352002,132,1
82,352002,152,1
83,352002,156,1
84,352002,120,1
85,352002,156,1
86,352002,212,1
87,352002,180,1
88,352002,156,1
89,352002,204,1
90,352002,200,1
91,352002,164,1
92,352002,180,1
93,352002,204,1
94,352002,176,1
95,352002,252,1
96,352002,288,1
97,352002,344,1
98,352002,328,1
99,352002,520,1
100,352002,160,1
101,352002,188,1
102,352002,92,1
103,352002,61,1
104,352002,62,1
0,470390,0,1
1,470390,1,1
2,470390,1,1
3,470390,0,1
4,470390,0,1
5,470390,6,1
6,470390,26,2
7,470390,13,2
8,470390,4,2
9,470390,2,2
10,470390,0,1b
11,470390,0,1b
12,470390,0,1
13,470390,0,1
14,470390,0,1
15,470390,0,1
16,470390,0,1
17,470390,0,1
18,470390,1,1
19,470390,4,1
20,470390,2,1b
21,470390,0,1b
22,470390,0,1
23,470390,1,1
24,470390,0,1
25,470390,2,1
26,470390,0,1
27,470390,0,1
28,470390,0,1
29,470390,0,1
30,470390,0,1
31,470390,0,1
32,470390,0,1
33,470390,0,1
34,470390,0,1
35,470390,0,1
36,470390,1,1
37,470390,0,1
38,470390,1,1
39,470390,0,1
40,470390,0,1
41,470390,0,1
42,470390,0,1
43,470390,0,1
44,470390,0,1
45,470390,0,1
46,470390,0,1
47,470390,1,1
48,470390,0,1
49,470390,2,1
50,470390,1,1
51,470390,0,1
52,470390,0,1
53,470390,36,1
54,470390,61,1
55,470390,91,1
56,470390,139,1
57,470390,360,1
58,470390,216,1
59,470390,216,1
60,470390,140,1
61,470390,140,1
62,470390,96,1
63,470390,148,1
64,470390,172,1
65,470390,160,1
66,470390,228,1
67,470390,300,1
68,470390,344,1
69,470390,344,1
70,470390,412,1
71,470390,756,1
72,470390,832,1
73,470390,896,1
74,470390,416,1
75,470390,224,1
76,470390,128,1
77,470390,128,1
78,470390,100,1
79,470390,164,1
80,470390,200,1
81,470390,276,1
82,470390,372,1
83,470390,444,1
84,470390,300,1
85,470390,420,1
86,470390,428,1
87,470390,380,1
88,470390,392,1
89,470390,336,1
90,470390,456,1
91,470390,648,1
92,470390,1296,1
93,470390,1120,1
94,470390,1152,1
95,470390,1232,1
96,470390,992,1
97,470390,864,1
98,470390,400,1
99,470390,56,1
100,470390,56,1
101,470390,89,1
102,470390,92,1
103,470390,67,1
104,470390,58,1
0,550047,0,1
1,550047,0,1
2,550047,0,1
3,550047,0,1
4,550047,0,1
5,550047,1,1
6,550047,4,1
7,550047,21,2
8,550047,11,2
9,550047,0,1b
10,550047,1,1b
11,550047,0,1
12,550047,1,1
13,550047,0,1
14,550047,2,1
15,550047,0,1
16,550047,1,1
17,550047,0,1
18,550047,0,1
19,550047,0,1
20,550047,0,1
21,550047,0,1
22,550047,0,1
23,550047,0,1
24,550047,0,1
25,550047,0,1
26,550047,2,1
27,550047,0,1
28,550047,0,1
29,550047,0,1
30,550047,0,1
31,550047,3,1
32,550047,1,1
33,550047,0,1
34,550047,0,1
35,550047,1,1
36,550047,1,1
37,550047,0,1
38,550047,0,1
39,550047,0,1
40,550047,0,1
41,550047,1,1
42,550047,0,1
43,550047,1,1
44,550047,0,1
45,550047,0,1
46,550047,1,1
47,550047,10,1
48,550047,2,1
49,550047,0,1
50,550047,0,1
51,550047,0,1
52,550047,1,1
53,550047,46,1
54,550047,52,1
55,550047,74,1
56,550047,141,1
57,550047,95,1
58,550047,120,1
59,550047,188,1
60,550047,200,1
61,550047,124,1
62,550047,64,1
63,550047,120,1
64,550047,114,1
65,550047,104,1
66,550047,112,1
67,550047,172,1
68,550047,148,1
69,550047,212,1
70,550047,216,1
71,550047,188,1
72,550047,152,1
73,550047,84,1
74,550047,78,1
75,550047,90,1
76,550047,86,1
77,550047,77,1
78,550047,88,1
79,550047,106,1
80,550047,133,1
81,550047,136,1
82,550047,180,1
83,550047,184,1
84,550047,268,1
85,550047,160,1
86,550047,260,1
87,550047,356,1
88,550047,312,1
89,550047,312,1
90,550047,236,1
91,550047,116,1
92,550047,96,1
93,550047,67,1
94,550047,90,1
95,550047,114,1
96,550047,73,1
97,550047,99,1
98,550047,94,1
99,550047,86,1
100,550047,116,1
101,550047,193,1
102,550047,216,1
103,550047,136,1
104,550047,300,1
0,977815,0,1
1,977815,1,1
2,977815,1,1
3,977815,0,1
4,977815,1,1
5,977815,8,1
6,977815,41,2
7,977815,33,3
8,977815,10,3
9,977815,12,2
10,977815,6,2
11,977815,0,1b
12,977815,0,1b
13,977815,1,1
14,977815,1,1
15,977815,0,1
16,977815,0,1
17,977815,0,1
18,977815,0,1
19,977815,0,1
20,977815,0,1
21,977815,1,1
22,977815,0,1
23,977815,1,1
24,977815,0,1
25,977815,0,1
26,977815,0,1
27,977815,0,1
28,977815,0,1
29,977815,1,1
30,977815,7,1
31,977815,4,1
32,977815,2,1
33,977815,1,1
34,977815,2,1
35,977815,0,1
36,977815,0,1
37,977815,0,1
38,977815,1,1
39,977815,0,1
40,977815,0,1
41,977815,2,1
42,977815,2,1
43,977815,2,1
44,977815,1,1
45,977815,1,1
46,977815,1,1
47,977815,0,1
48,977815,1,1
49,977815,1,1
50,977815,1,1
51,977815,2,1
52,977815,12,1
53,977815,57,1
54,977815,108,1
55,977815,217,1
56,977815,160,1
57,977815,128,1
58,977815,168,1
59,977815,112,1
60,977815,132,1
61,977815,80,1
62,977815,104,1
63,977815,112,1
64,977815,186,1
65,977815,308,1
66,977815,264,1
67,977815,292,1
68,977815,348,1
69,977815,376,1
70,977815,240,1
71,977815,212,1
72,977815,228,1
73,977815,256,1
74,977815,352,1
75,977815,424,1
76,977815,288,1
77,977815,336,1
78,977815,228,1
79,977815,284,1
80,977815,328,1
81,977815,236,1
82,977815,224,1
83,977815,396,1
84,977815,368,1
85,977815,276,1
86,977815,280,1
87,977815,264,1
88,977815,208,1
89,977815,132,1
90,977815,156,1
91,977815,308,1
92,977815,340,1
93,977815,420,1
94,977815,552,1
95,977815,512,1
96,977815,528,1
97,977815,448,1
98,977815,592,1
99,977815,1200,1
100,977815,2032,1b
101,977815,1008,1b
102,977815,1408,1b
103,977815,688,1
104,977815,464,1
0,1022892,0,1
1,1022892,0,1
2,1022892,0,1
3,1022892,1,1
4,1022892,0,1
5,1022892,0,1
6,1022892,0,1
7,1022892,1,1
8,1022892,1,1b
9,1022892,1,1b
10,1022892,0,1
11,1022892,0,1
12,1022892,1,1
13,1022892,0,1
14,1022892,0,1
15,1022892,1,1
16,1022892,2,1b
17,1022892,0,1b
18,1022892,0,1
19,1022892,0,1
20,1022892,0,1
21,1022892,0,1
22,1022892,0,1
23,1022892,0,1
24,1022892,0,1
25,1022892,2,1
26,1022892,9,1
27,1022892,11,1
28,1022892,0,1
29,1022892,0,1
30,1022892,1,1
31,1022892,0,1
32,1022892,0,1
33,1022892,0,1
34,1022892,0,1
35,1022892,0,1
36,1022892,0,1
37,1022892,1,1
38,1022892,0,1
39,1022892,1,1
40,1022892,1,1
41,1022892,4,1
42,1022892,4,1
43,1022892,0,1
44,1022892,0,1
45,1022892,0,1
46,1022892,0,1
47,1022892,0,1
48,1022892,0,1
49,1022892,0,1
50,1022892,1,1
51,1022892,1,1
52,1022892,7,1
53,1022892,41,1
54,1022892,43,1
55,1022892,65,1
56,1022892,90,1
57,1022892,94,1
58,1022892,92,1
59,1022892,115,1
60,1022892,196,1
61,1022892,220,1
62,1022892,104,1
63,1022892,124,1
64,1022892,164,1
65,1022892,196,1
66,1022892,172,1
67,1022892,188,1
68,1022892,132,1
69,1022892,144,1
70,1022892,58,1
71,1022892,95,1
72,1022892,88,1
73,1022892,86,1
74,1022892,107,1
75,1022892,152,1
76,1022892,224,1
77,1022892,164,1
78,1022892,196,1
79,1022892,212,1
80,1022892,160,1
81,1022892,124,1
82,1022892,192,1
83,1022892,160,1
84,1022892,220,1
85,1022892,204,1
86,1022892,168,1
87,1022892,264,1
88,1022892,288,1
89,1022892,200,1
90,1022892,240,1
91,1022892,176,1
92,1022892,124,1
93,1022892,132,1
94,1022892,296,1
95,1022892,376,1
96,1022892,340,1
97,1022892,236,1
98,1022892,152,1
99,1022892,136,1
100,1022892,96,1
101,1022892,120,1
102,1022892,110,1
103,1022892,95,1
104,1022892,158,1
0,1087527,0,1
1,1087527,0,1
2,1087527,0,1
3,1087527,1,1
4,1087527,5,1
5,1087527,47,1b
6,1087527,39,3
7,1087527,9,3
8,1087527,3,2
9,1087527,1,2
10,1087527,0,1b
11,1087527,3,1b
12,1087527,1,1b
13,1087527,2,1b
14,1087527,1,1
15,1087527,4,1
16,1087527,5,1b
17,1087527,6,2
18,1087527,3,2
19,1087527,0,1b
20,1087527,1,1b
21,1087527,0,1
22,1087527,0,1
23,1087527,0,1
24,1087527,0,1
25,1087527,1,1
26,1087527,0,1
27,1087527,0,1
28,1087527,0,1
29,1087527,0,1
30,1087527,0,1
31,1087527,0,1
32,1087527,0,1
33,1087527,0,1
34,1087527,0,1
35,1087527,0,1
36,1087527,0,1
37,1087527,3,1
38,1087527,0,1
39,1087527,0,1
40,1087527,0,1
41,1087527,0,1
42,1087527,0,1
43,1087527,1,1
44,1087527,0,1
45,1087527,0,1
46,1087527,0,1
47,1087527,0,1
48,1087527,0,1
49,1087527,0,1
50,1087527,0,1
51,1087527,0,1
52,1087527,1,1
53,1087527,36,1
54,1087527,89,1
55,1087527,110,1
56,1087527,114,1
57,1087527,228,1
58,1087527,248,1
59,1087527,320,1
60,1087527,496,1
61,1087527,388,1
62,1087527,528,1
63,1087527,688,1
64,1087527,720,1
65,1087527,544,1
66,1087527,608,1
67,1087527,1088,1
68,1087527,1408,1
69,1087527,1168,1
70,1087527,944,1
71,1087527,432,1
72,1087527,512,1
73,1087527,528,1
74,1087527,432,1
75,1087527,416,1
76,1087527,880,1
77,1087527,912,1
78,1087527,1104,1
79,1087527,832,1
80,1087527,608,1
81,1087527,1072,1
82,1087527,768,1
83,1087527,480,1
84,1087527,320,1
85,1087527,404,1
86,1087527,484,1
87,1087527,576,1
88,1087527,304,1
89,1087527,308,1
90,1087527,352,1
91,1087527,244,1
92,1087527,340,1
93,1087527,304,1
94,1087527,376,1
95,1087527,408,1
96,1087527,432,1
97,1087527,268,1
98,1087527,228,1
99,1087527,280,1
100,1087527,356,1
101,1087527,304,1
102,1087527,216,1
103,1087527,128,1
104,1087527,128,1
0,1094749,0,1
1,1094749,1,1
2,1094749,1,1
3,1094749,0,1b
4,1094749,1,1b
5,1094749,4,1
6,1094749,13,1
7,1094749,25,1b
8,1094749,17,2
9,1094749,13,1b
10,1094749,7,2
11,1094749,4,2
12,1094749,1,1b
13,1094749,3,1b
14,1094749,0,1
15,1094749,0,1
16,1094749,0,1
17,1094749,0,1
18,1094749,0,1
19,1094749,0,1
20,1094749,0,1
21,1094749,0,1
22,1094749,1,1
23,1094749,0,1
24,1094749,0,1
25,1094749,0,1
26,1094749,0,1
27,1094749,0,1
28,1094749,0,1
29,1094749,0,1
30,1094749,0,1
31,1094749,0,1
32,1094749,2,1
33,1094749,1,1
34,1094749,1,1
35,1094749,1,1
36,1094749,1,1
37,1094749,0,1
38,1094749,0,1
39,1094749,0,1
40,1094749,1,1
41,1094749,7,1
42,1094749,5,1
43,1094749,4,1
44,1094749,3,1
45,1094749,3,1
46,1094749,1,1
47,1094749,0,1
48,1094749,0,1
49,1094749,0,1
50,1094749,0,1
51,1094749,2,1
52,1094749,0,1
53,1094749,44,1
54,1094749,88,1
55,1094749,94,1
56,1094749,92,1
57,1094749,94,1
58,1094749,89,1
59,1094749,74,1
60,1094749,89,1
61,1094749,81,1
62,1094749,95,1
63,1094749,96,1
64,1094749,100,1
65,1094749,64,1
66,1094749,64,1
67,1094749,102,1
68,1094749,188,1
69,1094749,280,1
70,1094749,304,1
71,1094749,284,1
72,1094749,264,1
73,1094749,380,1
74,1094749,344,1
75,1094749,476,1
76,1094749,1056,1
77,1094749,1008,1
78,1094749,656,1
79,1094749,496,1
80,1094749,288,1
81,1094749,356,1
82,1094749,196,1
83,1094749,268,1
84,1094749,272,1
85,1094749,120,1
86,1094749,60,1
87,1094749,68,1
88,1094749,86,1
89,1094749,94,1
90,1094749,108,1
91,1094749,132,1
92,1094749,64,1
93,1094749,140,1
94,1094749,216,1
95,1094749,168,1
96,1094749,308,1
97,1094749,148,1
98,1094749,160,1
99,1094749,84,1
100,1094749,78,1
101,1094749,109,1
102,1094749,87,1
103,1094749,74,1
104,1094749,113,1
0,1112199,0,1
1,1112199,1,1
2,1112199,0,1
3,1112199,1,1
4,1112199,0,1
5,1112199,0,1
6,1112199,0,1
7,1112199,0,1
8,1112199,0,1
9,1112199,0,1
10,1112199,0,1
11,1112199,0,1
12,1112199,1,1
13,1112199,0,1
14,1112199,0,1
15,1112199,0,1
16,1112199,0,1
17,1112199,0,1
18,1112199,0,1
19,1112199,0,1
20,1112199,0,1
21,1112199,0,1
22,1112199,0,1
23,1112199,1,1
24,1112199,0,1
25,1112199,0,1
26,1112199,0,1
27,1112199,2,1
28,1112199,0,1
29,1112199,0,1
30,1112199,1,1
31,1112199,0,1
32,1112199,0,1
33,1112199,1,1
34,1112199,2,1
35,1112199,0,1
36,1112199,1,1
37,1112199,1,1
38,1112199,0,1
39,1112199,0,1
40,1112199,0,1
41,1112199,0,1
42,1112199,0,1
43,1112199,0,1
44,1112199,0,1
45,1112199,1,1
46,1112199,12,1
47,1112199,28,1
48,1112199,34,1
49,1112199,24,1
50,1112199,28,1
51,1112199,16,1
52,1112199,12,1
53,1112199,39,1
54,1112199,43,1
55,1112199,97,1
56,1112199,110,1
57,1112199,91,1
58,1112199,99,1
59,1112199,232,1
60,1112199,204,1
61,1112199,216,1
62,1112199,204,1
63,1112199,208,1
64,1112199,184,1
65,1112199,228,1
66,1112199,348,1
67,1112199,236,1
68,1112199,168,1
69,1112199,236,1
70,1112199,180,1
71,1112199,204,1
72,1112199,136,1
73,1112199,32,1
74,1112199,80,1
75,1112199,98,1
76,1112199,93,1
77,1112199,100,1
78,1112199,143,1
79,1112199,156,1
80,1112199,128,1
81,1112199,208,1
82,1112199,236,1
83,1112199,288,1
84,1112199,300,1
85,1112199,212,1
86,1112199,172,1
87,1112199,228,1
88,1112199,156,1
89,1112199,60,1
90,1112199,76,1
91,1112199,66,1
92,1112199,65,1
93,1112199,80,1
94,1112199,107,1
95,1112199,96,1
96,1112199,82,1
97,1112199,112,1
98,1112199,172,1
99,1112199,196,1
100,1112199,376,1
101,1112199,448,1
102,1112199,616,1
103,1112199,576,1
104,1112199,560,1
0,1167312,0,1
1,1167312,1,1
2,1167312,0,1
3,1167312,0,1
4,1167312,0,1
5,1167312,0,1
6,1167312,0,1
7,1167312,0,1
8,1167312,0,1
9,1167312,0,1
10,1167312,0,1
11,1167312,0,1
12,1167312,0,1
13,1167312,0,1
14,1167312,0,1
15,1167312,0,1
16,1167312,0,1
17,1167312,7,1
18,1167312,30,2
19,1167312,16,2
20,1167312,10,2
21,1167312,1,1b
22,1167312,0,1b
23,1167312,0,1
24,1167312,0,1
25,1167312,0,1
26,1167312,0,1
27,1167312,0,1
28,1167312,0,1
29,1167312,0,1
30,1167312,1,1
31,1167312,0,1
32,1167312,1,1
33,1167312,0,1
34,1167312,0,1
35,1167312,0,1
36,1167312,0,1
37,1167312,0,1
38,1167312,0,1
39,1167312,0,1
40,1167312,0,1
41,1167312,1,1
42,1167312,1,1
43,1167312,0,1
44,1167312,1,1
45,1167312,0,1
46,1167312,0,1
47,1167312,0,1
48,1167312,1,1
49,1167312,0,1
50,1167312,1,1
51,1167312,0,1
52,1167312,0,1
53,1167312,39,1
54,1167312,75,1
55,1167312,97,1
56,1167312,129,1
57,1167312,268,1
58,1167312,260,1
59,1167312,292,1
60,1167312,260,1
61,1167312,68,1
62,1167312,108,1
63,1167312,116,1
64,1167312,236,1
65,1167312,240,1
66,1167312,188,1
67,1167312,328,1
68,1167312,160,1
69,1167312,184,1
70,1167312,180,1
71,1167312,164,1
72,1167312,156,1
73,1167312,144,1
74,1167312,152,1
75,1167312,124,1
76,1167312,92,1
77,1167312,83,1
78,1167312,111,1
79,1167312,129,1
80,1167312,172,1
81,1167312,168,1
82,1167312,136,1
83,1167312,112,1
84,1167312,60,1
85,1167312,80,1
86,1167312,92,1
87,1167312,109,1
88,1167312,87,1
89,1167312,72,1
90,1167312,75,1
91,1167312,111,1
92,1167312,101,1
93,1167312,148,1
94,1167312,132,1
95,1167312,120,1
96,1167312,160,1
97,1167312,116,1
98,1167312,108,1
99,1167312,152,1
100,1167312,88,1
101,1167312,74,1
102,1167312,85,1
103,1167312,88,1
104,1167312,116,1
0,1573655,0,1
1,1573655,1,1
2,1573655,0,1
3,1573655,1,1
4,1573655,0,1
5,1573655,0,1
6,1573655,0,1
7,1573655,0,1
8,1573655,0,1
9,1573655,1,1
10,1573655,1,1
11,1573655,0,1
12,1573655,0,1
13,1573655,0,1
14,1573655,0,1
15,1573655,0,1
16,1573655,0,1
17,1573655,0,1
18,1573655,0,1
19,1573655,0,1
20,1573655,0,1
21,1573655,0,1
22,1573655,0,1
23,1573655,0,1
24,1573655,0,1
25,1573655,1,1
26,1573655,0,1
27,1573655,1,1
28,1573655,0,1
29,1573655,0,1
30,1573655,0,1
31,1573655,0,1
32,1573655,1,1
33,1573655,1,1
34,1573655,0,1
35,1573655,0,1
36,1573655,2,1
37,1573655,0,1
38,1573655,0,1
39,1573655,1,1
40,1573655,0,1
41,1573655,0,1
42,1573655,0,1
43,1573655,0,1
44,1573655,1,1
45,1573655,0,1
46,1573655,0,1
47,1573655,0,1
48,1573655,0,1
49,1573655,1,1
50,1573655,0,1
51,1573655,0,1
52,1573655,0,1
53,1573655,35,1
54,1573655,66,1
55,1573655,81,1
56,1573655,81,1
57,1573655,96,1
58,1573655,113,1
59,1573655,74,1
60,1573655,112,1
61,1573655,93,1
62,1573655,91,1
63,1573655,115,1
64,1573655,240,1
65,1573655,148,1
66,1573655,116,1
67,1573655,104,1
68,1573655,61,1
69,1573655,85,1
70,1573655,76,1
71,1573655,60,1
72,1573655,82,1
73,1573655,113,1
74,1573655,93,1
75,1573655,91,1
76,1573655,98,1
77,1573655,99,1
78,1573655,87,1
79,1573655,123,1
80,1573655,211,1
81,1573655,252,1
82,1573655,216,1
83,1573655,268,1
84,1573655,372,1
85,1573655,316,1
86,1573655,316,1
87,1573655,336,1
88,1573655,532,1
89,1573655,560,1
90,1573655,576,1
91,1573655,592,1
92,1573655,592,1
93,1573655,832,1
94,1573655,1088,1
95,1573655,1472,1
96,1573655,1760,1
97,1573655,1904,1
98,1573655,3200,1
99,1573655,4672,1b
100,1573655,3904,2
101,1573655,1728,3
102,1573655,832,4
103,1573655,224,4
104,1573655,76,3
0,1871354,0,1
1,1871354,0,1
2,1871354,0,1
3,1871354,0,1
4,1871354,0,1
5,1871354,0,1
6,1871354,0,1
7,1871354,0,1
8,1871354,0,1
9,1871354,0,1
10,1871354,0,1
11,1871354,0,1
12,1871354,1,1
13,1871354,0,1
14,1871354,0,1
15,1871354,0,1
16,1871354,1,1
17,1871354,0,1
18,1871354,0,1
19,1871354,0,1
20,1871354,1,1
21,1871354,0,1
22,1871354,2,1
23,1871354,7,1
24,1871354,14,2
25,1871354,2,2
26,1871354,1,1b
27,1871354,0,1b
28,1871354,1,1
29,1871354,0,1
30,1871354,0,1
31,1871354,0,1
32,1871354,0,1
33,1871354,0,1
34,1871354,0,1
35,1871354,0,1
36,1871354,1,1
37,1871354,1,1
38,1871354,0,1
39,1871354,0,1
40,1871354,0,1
41,1871354,0,1
42,1871354,1,1
43,1871354,12,1
44,1871354,5,1
45,1871354,1,1
46,1871354,1,1
47,1871354,0,1
48,1871354,1,1
49,1871354,0,1
50,1871354,0,1
51,1871354,0,1
52,1871354,0,1
53,1871354,35,1
54,1871354,51,1
55,1871354,96,1
56,1871354,142,1
57,1871354,84,1
58,1871354,232,1
59,1871354,504,1
60,1871354,700,1
61,1871354,320,1
62,1871354,480,1
63,1871354,496,1
64,1871354,544,1
65,1871354,608,1
66,1871354,800,1
67,1871354,336,1
68,1871354,144,1
69,1871354,204,1
70,1871354,204,1
71,1871354,248,1
72,1871354,304,1
73,1871354,216,1
74,1871354,124,1
75,1871354,172,1
76,1871354,296,1
77,1871354,296,1
78,1871354,260,1
79,1871354,224,1
80,1871354,168,1
81,1871354,112,1
82,1871354,44,1
83,1871354,86,1
84,1871354,78,1
85,1871354,86,1
86,1871354,96,1
87,1871354,111,1
88,1871354,132,1
89,1871354,156,1
90,1871354,184,1
91,1871354,320,1
92,1871354,284,1
93,1871354,340,1
94,1871354,392,1
95,1871354,380,1
96,1871354,384,1
97,1871354,440,1
