wk,tr,nc,stg
7,232320,0,1
8,232320,0,1
9,232320,2,1
10,232320,1,1
11,232320,0,1
12,232320,1,1
13,232320,0,1
14,232320,1,1
15,232320,2,1
16,232320,0,1
17,232320,0,1
18,232320,0,1
19,232320,0,1
20,232320,0,1
21,232320,1,1
22,232320,7,1
23,232320,0,1b
24,232320,0,1b
25,232320,2,1
26,232320,13,1
27,232320,24,2
28,232320,25,2
29,232320,16,3
30,232320,1,3
31,232320,3,2
32,232320,0,2
33,232320,4,1b
34,232320,3,1b
35,232320,0,1
36,232320,0,1
37,232320,1,1
38,232320,0,1
39,232320,0,1
40,232320,0,1
41,232320,0,1
42,232320,0,1
43,232320,0,1
44,232320,0,1
45,232320,0,1
46,232320,0,1
47,232320,0,1
48,232320,2,1
49,232320,3,1b
50,232320,1,1b
51,232320,0,1b
52,232320,5,1
53,232320,50,1
54,232320,100,1
55,232320,130,1
56,232320,300,1
57,232320,312,1
58,232320,360,1
59,232320,360,1b
60,232320,228,1b
61,232320,168,1b
62,232320,168,1
63,232320,212,1
64,232320,148,1
65,232320,124,1
66,232320,140,1
67,232320,96,1
68,232320,92,1
69,232320,73,1
70,232320,82,1
71,232320,91,1
72,232320,84,1
73,232320,96,1
74,232320,100,1
75,232320,116,1
76,232320,153,1
77,232320,132,1
78,232320,116,1
79,232320,196,1
80,232320,328,1
81,232320,308,1b
82,232320,280,1b
83,232320,220,1b
84,232320,216,1
85,232320,264,1
86,232320,244,1b
87,232320,216,1b
88,232320,152,1
89,232320,80,1
90,232320,81,1
91,232320,102,1
92,232320,92,1
93,232320,159,1
94,232320,76,1
95,232320,84,1
96,232320,124,1
97,232320,156,1
98,232320,156,1
99,232320,216,1
100,232320,112,1
101,232320,176,1
102,232320,80,1
103,232320,80,1
104,232320,82,1
0,298823,0,1
1,298823,1,1
2,298823,13,1
3,298823,12,2
4,298823,11,2
5,298823,11,2
6,298823,5,2
7,298823,13,2
8,298823,3,1b
9,298823,2,1b
10,298823,0,1
11,298823,1,1
12,298823,7,1b
13,298823,4,2
14,298823,9,2
15,298823,11,2
16,298823,3,1b
17,298823,1,1b
18,298823,8,2
19,298823,1,2
20,298823,1,1b
21,298823,0,1b
22,298823,0,1
23,298823,0,1
24,298823,0,1
25,298823,0,1
26,298823,0,1
27,298823,0,1
28,298823,0,1
29,298823,0,1
30,298823,0,1
31,298823,0,1
32,298823,1,1
33,298823,1,1
34,298823,1,1
35,298823,1,1
36,298823,1,1
37,298823,1,1
38,298823,1,1
39,298823,2,1
40,298823,6,1
41,298823,5,2
42,298823,0,2
43,298823,0,1b
44,298823,0,1b
45,298823,0,1
46,298823,0,1
47,298823,1,1
48,298823,1,1
49,298823,0,1
50,298823,0,1
51,298823,0,1
52,298823,0,1
53,298823,41,1
54,298823,80,1
55,298823,85,1
56,298823,75,1
57,298823,121,1
58,298823,115,1
59,298823,104,1
60,298823,112,1
61,298823,108,1
62,298823,92,1
63,298823,112,1
64,298823,224,1
65,298823,316,1
66,298823,196,1b
67,298823,72,1b
68,298823,92,1
69,298823,86,1
70,298823,118,1
71,298823,128,1
72,298823,52,1
73,298823,79,1
74,298823,142,1
75,298823,204,1
76,298823,260,1
77,298823,228,1
78,298823,216,1
79,298823,180,1
80,298823,116,1
81,298823,84,1
82,298823,168,1
83,298823,208,1
84,298823,172,1
85,298823,164,1
86,298823,88,1
87,298823,172,1
88,298823,216,1
89,298823,172,1
90,298823,128,1
91,298823,144,1
92,298823,172,1
93,298823,308,1
94,298823,224,1
95,298823,228,1
96,298823,284,1
97,298823,124,1
98,298823,64,1
99,298823,104,1
100,298823,101,1
101,298823,70,1
102,298823,76,1
103,298823,70,1
104,298823,88,1
0,352002,0,1
1,352002,0,1
2,352002,0,1
3,352002,0,1
4,352002,1,1
5,352002,0,1
6,352002,0,1
7,352002,0,1
8,352002,0,1
9,352002,0,1
10,352002,1,1
11,352002,2,1
12,352002,0,1b
13,352002,2,1b
14,352002,7,1
15,352002,15,1b
16,352002,9,2
17,352002,14,2
18,352002,7,2
19,352002,5,1b
20,352002,0,1b
21,352002,0,1
22,352002,1,1
23,352002,0,1
24,352002,1,1
25,352002,0,1
26,352002,0,1
27,352002,0,1
28,352002,0,1
29,352002,1,1
30,352002,1,1
31,352002,0,1b
32,352002,1,1b
33,352002,3,1b
34,352002,5,1b
35,352002,1,1b
36,352002,0,1
37,352002,0,1
38,352002,2,1
39,352002,2,1b
40,352002,0,1b
41,352002,0,1
42,352002,1,1
43,352002,0,1
44,352002,0,1
45,352002,0,1
46,352002,0,1
47,352002,0,1
48,352002,0,1
49,352002,0,1
50,352002,0,1
51,352002,1,1
52,352002,1,1
53,352002,38,1
54,352002,76,1
55,352002,67,1
56,352002,92,1
57,352002,122,1
58,352002,388,1
59,352002,312,1
60,352002,312,1
61,352002,252,1
62,352002,252,1b
63,352002,176,1b
64,352002,124,1
65,352002,180,1
66,352002,272,1
67,352002,232,1
68,352002,196,1
69,352002,212,1
70,352002,252,1
71,352002,264,1
72,352002,260,1
73,352002,244,1
74,352002,236,1
75,352002,220,1
76,352002,296,1
77,352002,348,1
78,352002,344,1
79,352002,308,1
80,352002,264,1b
81,352002,100,1b
82,352002,84,1
83,352002,128,1
84,352002,288,1
85,352002,332,1b
86,352002,164,1b
87,352002,88,1
88,352002,104,1
89,352002,75,1
90,352002,76,1
91,352002,86,1
92,352002,77,1
93,352002,66,1
94,352002,91,1
95,352002,89,1
96,352002,120,1
97,352002,86,1
98,352002,76,1
99,352002,136,1
100,352002,252,1
101,352002,204,1
102,352002,168,1
103,352002,144,1
104,352002,128,1
0,470390,0,1
1,470390,1,1
2,470390,1,1
3,470390,0,1
4,470390,0,1
5,470390,1,1
6,470390,0,1
7,470390,0,1
8,470390,0,1
9,470390,0,1
10,470390,0,1
11,470390,0,1
12,470390,0,1
13,470390,0,1
14,470390,0,1
15,470390,0,1
16,470390,0,1
17,470390,0,1
18,470390,1,1
19,470390,1,1
20,470390,0,1
21,470390,0,1
22,470390,0,1
23,470390,1,1
24,470390,0,1
25,470390,2,1
26,470390,0,1
27,470390,0,1
28,470390,0,1
29,470390,0,1
30,470390,0,1
31,470390,0,1
32,470390,0,1
33,470390,0,1
34,470390,0,1
35,470390,0,1
36,470390,1,1
37,470390,0,1
38,470390,1,1
39,470390,0,1
40,470390,0,1
41,470390,0,1
42,470390,0,1
43,470390,0,1
44,470390,0,1
45,470390,0,1
46,470390,0,1
47,470390,1,1
48,470390,0,1
49,470390,2,1
50,470390,14,1
51,470390,8,1
52,470390,3,2
53,470390,36,2
54,470390,46,1b
55,470390,70,1b
56,470390,97,1
57,470390,118,1
58,470390,232,1
59,470390,304,1
60,470390,492,1
61,470390,556,1b
62,470390,176,1b
63,470390,160,1b
64,470390,176,1
65,470390,184,1
66,470390,192,1
67,470390,152,1
68,470390,120,1
69,470390,92,1
70,470390,80,1
71,470390,59,1
72,470390,70,1
73,470390,93,1
74,470390,165,1
75,470390,228,1
76,470390,232,1
77,470390,292,1
78,470390,200,1
79,470390,168,1
80,470390,404,1
81,470390,424,1b
82,470390,416,2
83,470390,160,2
84,470390,172,2
85,470390,160,1b
86,470390,172,1b
87,470390,176,1
88,470390,348,1
89,470390,524,1b
90,470390,424,1b
91,470390,336,1
92,470390,512,1b
93,470390,272,3
94,470390,240,3
95,470390,120,2
96,470390,128,2
97,470390,96,1b
98,470390,108,1b
99,470390,152,1
100,470390,160,1
101,470390,176,1
102,470390,192,1
103,470390,148,1
104,470390,188,1
0,550047,0,1
1,550047,0,1
2,550047,0,1
3,550047,0,1
4,550047,0,1
5,550047,1,1
6,550047,12,1b
7,550047,23,2
8,550047,8,2
9,550047,8,2
10,550047,1,1b
11,550047,0,1b
12,550047,1,1
13,550047,0,1
14,550047,2,1
15,550047,0,1
16,550047,1,1
17,550047,0,1
18,550047,1,1
19,550047,0,1
20,550047,0,1
21,550047,0,1
22,550047,0,1
23,550047,0,1
24,550047,0,1
25,550047,0,1
26,550047,2,1
27,550047,5,1
28,550047,5,2
29,550047,0,2
30,550047,0,1b
31,550047,1,1b
32,550047,0,1b
33,550047,0,1
34,550047,0,1
35,550047,1,1
36,550047,1,1
37,550047,0,1
38,550047,0,1
39,550047,0,1
40,550047,0,1
41,550047,1,1
42,550047,0,1
43,550047,1,1
44,550047,0,1
45,550047,0,1
46,550047,1,1
47,550047,4,1
48,550047,4,2
49,550047,2,2
50,550047,1,1b
51,550047,0,1b
52,550047,1,1
53,550047,45,1
54,550047,76,1
55,550047,99,1
56,550047,94,1
57,550047,188,1
58,550047,128,1
59,550047,160,1
60,550047,360,1
61,550047,372,1b
62,550047,164,1b
63,550047,172,1
64,550047,184,1
65,550047,228,1
66,550047,332,1
67,550047,320,1b
68,550047,156,1b
69,550047,184,1
70,550047,276,1
71,550047,280,1
72,550047,220,1
73,550047,328,1
74,550047,248,1b
75,550047,208,1b
76,550047,240,1b
77,550047,224,1b
78,550047,220,1b
79,550047,252,1b
80,550047,160,1b
81,550047,144,1
82,550047,112,1
83,550047,84,1
84,550047,66,1
85,550047,94,1
86,550047,68,1
87,550047,109,1
88,550047,146,1
89,550047,184,1
90,550047,124,1
91,550047,68,1
92,550047,82,1
93,550047,81,1
94,550047,70,1
95,550047,56,1
96,550047,99,1
97,550047,121,1
98,550047,176,1
99,550047,188,1
100,550047,168,1
101,550047,184,1
102,550047,148,1
103,550047,176,1
104,550047,252,1
0,977815,0,1
1,977815,1,1
2,977815,1,1
3,977815,0,1
4,977815,1,1
5,977815,0,1
6,977815,1,1
7,977815,1,1
8,977815,0,1
9,977815,3,1
10,977815,4,1b
11,977815,0,1b
12,977815,0,1
13,977815,1,1
14,977815,1,1
15,977815,0,1
16,977815,0,1
17,977815,0,1
18,977815,0,1
19,977815,0,1
20,977815,0,1
21,977815,1,1
22,977815,0,1
23,977815,1,1
24,977815,0,1
25,977815,0,1
26,977815,0,1
27,977815,0,1
28,977815,0,1
29,977815,1,1
30,977815,0,1
31,977815,0,1
32,977815,0,1
33,977815,1,1
34,977815,2,1
35,977815,0,1
36,977815,0,1
37,977815,0,1
38,977815,1,1
39,977815,0,1
40,977815,0,1
41,977815,2,1
42,977815,2,1
43,977815,1,1
44,977815,0,1
45,977815,1,1
46,977815,1,1
47,977815,0,1
48,977815,1,1
49,977815,1,1
50,977815,1,1
51,977815,1,1
52,977815,1,1
53,977815,37,1
54,977815,47,1
55,977815,98,1
56,977815,168,1
57,977815,264,1
58,977815,264,1
59,977815,356,1b
60,977815,240,1b
61,977815,172,1
62,977815,216,1
63,977815,352,1
64,977815,304,1
65,977815,264,1
66,977815,248,1b
67,977815,156,1b
68,977815,152,1
69,977815,124,1
70,977815,160,1
71,977815,68,1
72,977815,92,1
73,977815,207,1
74,977815,212,1
75,977815,312,1
76,977815,364,1
77,977815,604,1b
78,977815,784,2
79,977815,1136,3
80,977815,432,4
81,977815,160,4
82,977815,120,3
83,977815,44,3
84,977815,72,2
85,977815,54,2
86,977815,84,1b
87,977815,99,1b
88,977815,99,1
89,977815,87,1
90,977815,84,1
91,977815,89,1
92,977815,83,1
93,977815,86,1
94,977815,66,1
95,977815,73,1
96,977815,63,1
97,977815,89,1
98,977815,136,1
99,977815,96,1
100,977815,89,1
101,977815,132,1
102,977815,128,1
103,977815,196,1
104,977815,168,1
0,1022892,0,1
1,1022892,0,1
2,1022892,0,1
3,1022892,1,1
4,1022892,0,1
5,1022892,0,1
6,1022892,0,1
7,1022892,5,1
8,1022892,11,1
9,1022892,17,2
10,1022892,7,2
11,1022892,3,1b
12,1022892,1,1b
13,1022892,11,1b
14,1022892,18,1b
15,1022892,15,2
16,1022892,10,2
17,1022892,0,1b
18,1022892,0,1b
19,1022892,0,1
20,1022892,0,1
21,1022892,0,1
22,1022892,0,1
23,1022892,0,1
24,1022892,0,1
25,1022892,2,1
26,1022892,1,1
27,1022892,1,1
28,1022892,0,1
29,1022892,0,1
30,1022892,1,1
31,1022892,5,1
32,1022892,11,1b
33,1022892,4,2
34,1022892,0,2
35,1022892,2,1b
36,1022892,7,2
37,1022892,2,2
38,1022892,0,1b
39,1022892,1,1b
40,1022892,2,1b
41,1022892,0,1
42,1022892,0,1
43,1022892,0,1
44,1022892,0,1
45,1022892,0,1
46,1022892,0,1
47,1022892,0,1
48,1022892,0,1
49,1022892,0,1
50,1022892,1,1
51,1022892,1,1
52,1022892,0,1
53,1022892,36,1
54,1022892,86,1
55,1022892,108,1
56,1022892,117,1
57,1022892,128,1
58,1022892,112,1
59,1022892,88,1
60,1022892,112,1
61,1022892,80,1
62,1022892,73,1
63,1022892,66,1
64,1022892,96,1
65,1022892,97,1
66,1022892,78,1
67,1022892,90,1
68,1022892,137,1
69,1022892,144,1
70,1022892,172,1
71,1022892,188,1
72,1022892,60,1
73,1022892,51,1
74,1022892,77,1
75,1022892,95,1
76,1022892,87,1
77,1022892,102,1
78,1022892,108,1
79,1022892,98,1
80,1022892,124,1
81,1022892,156,1
82,1022892,152,1
83,1022892,164,1
84,1022892,160,1
85,1022892,168,1
86,1022892,236,1
87,1022892,160,1
88,1022892,180,1
89,1022892,148,1
90,1022892,96,1
91,1022892,136,1
92,1022892,172,1
93,1022892,112,1
94,1022892,260,1
95,1022892,256,1
96,1022892,128,1
97,1022892,140,1
98,1022892,192,1
99,1022892,100,1
100,1022892,132,1
101,1022892,64,1
102,1022892,96,1
103,1022892,86,1
104,1022892,96,1
0,1087527,0,1
1,1087527,0,1
2,1087527,0,1
3,1087527,1,1
4,1087527,1,1
5,1087527,0,1
6,1087527,0,1
7,1087527,1,1
8,1087527,1,1
9,1087527,0,1
10,1087527,0,1
11,1087527,0,1
12,1087527,0,1
13,1087527,0,1
14,1087527,3,1b
15,1087527,8,2
16,1087527,4,2
17,1087527,2,1b
18,1087527,0,1b
19,1087527,0,1
20,1087527,1,1
21,1087527,0,1
22,1087527,0,1
23,1087527,0,1
24,1087527,0,1
25,1087527,1,1
26,1087527,0,1
27,1087527,0,1
28,1087527,0,1
29,1087527,0,1
30,1087527,0,1
31,1087527,0,1
32,1087527,0,1
33,1087527,0,1
34,1087527,0,1
35,1087527,0,1
36,1087527,0,1
37,1087527,3,1
38,1087527,0,1
39,1087527,0,1
40,1087527,0,1
41,1087527,0,1
42,1087527,0,1
43,1087527,1,1
44,1087527,0,1
45,1087527,0,1
46,1087527,0,1
47,1087527,0,1
48,1087527,0,1
49,1087527,0,1
50,1087527,0,1
51,1087527,0,1
52,1087527,1,1
53,1087527,37,1
54,1087527,47,1
55,1087527,109,1
56,1087527,154,1
57,1087527,212,1
58,1087527,320,1
59,1087527,256,1
60,1087527,248,1
61,1087527,216,1
62,1087527,268,1
63,1087527,200,1
64,1087527,60,1
65,1087527,76,1
66,1087527,103,1
67,1087527,96,1
68,1087527,153,1
69,1087527,156,1
70,1087527,116,1
71,1087527,196,1
72,1087527,240,1
73,1087527,492,1
74,1087527,788,1
75,1087527,1312,2
76,1087527,768,4
77,1087527,144,4
78,1087527,84,4
79,1087527,92,3
80,1087527,67,3
81,1087527,62,2
82,1087527,72,2
83,1087527,89,1b
84,1087527,109,1b
85,1087527,86,1
86,1087527,96,1
87,1087527,144,1
88,1087527,236,1
89,1087527,168,1
90,1087527,160,1
91,1087527,92,1
92,1087527,72,1
93,1087527,101,1
94,1087527,105,1
95,1087527,94,1
96,1087527,142,1
97,1087527,124,1
98,1087527,68,1
99,1087527,97,1
100,1087527,91,1
101,1087527,96,1
102,1087527,99,1
103,1087527,119,1
104,1087527,132,1
0,1094749,0,1
1,1094749,1,1
2,1094749,12,1
3,1094749,46,1b
4,1094749,39,3
5,1094749,8,3
6,1094749,6,2
7,1094749,3,2
8,1094749,1,1b
9,1094749,0,1b
10,1094749,0,1
11,1094749,0,1
12,1094749,0,1
13,1094749,0,1
14,1094749,0,1
15,1094749,0,1
16,1094749,0,1
17,1094749,0,1
18,1094749,0,1
19,1094749,0,1
20,1094749,0,1
21,1094749,0,1
22,1094749,1,1
23,1094749,0,1
24,1094749,0,1
25,1094749,0,1
26,1094749,0,1
27,1094749,0,1
28,1094749,0,1
29,1094749,0,1
30,1094749,0,1
31,1094749,0,1
32,1094749,2,1
33,1094749,1,1
34,1094749,1,1
35,1094749,1,1
36,1094749,1,1
37,1094749,0,1
38,1094749,0,1
39,1094749,0,1
40,1094749,3,1
41,1094749,11,1b
42,1094749,6,2
43,1094749,3,2
44,1094749,1,1b
45,1094749,1,1b
46,1094749,4,1b
47,1094749,1,1
48,1094749,1,1b
49,1094749,2,1b
50,1094749,0,1
51,1094749,2,1
52,1094749,10,1
53,1094749,63,1
54,1094749,101,1
55,1094749,109,1
56,1094749,188,1
57,1094749,288,1
58,1094749,148,1
59,1094749,252,1
60,1094749,312,1
61,1094749,268,1
62,1094749,300,1
63,1094749,188,1b
64,1094749,124,1b
65,1094749,152,1
66,1094749,160,1
67,1094749,228,1
68,1094749,172,1
69,1094749,108,1
70,1094749,144,1
71,1094749,140,1
72,1094749,212,1
73,1094749,276,1
74,1094749,324,1b
75,1094749,236,1b
76,1094749,120,1
77,1094749,120,1
78,1094749,144,1
79,1094749,180,1
80,1094749,152,1
81,1094749,232,1
82,1094749,208,1
83,1094749,236,1
84,1094749,244,1
85,1094749,336,1
86,1094749,344,1
87,1094749,356,1b
88,1094749,236,2
89,1094749,276,2
90,1094749,256,2
91,1094749,148,2
92,1094749,104,1b
93,1094749,112,1b
94,1094749,101,1
95,1094749,156,1
96,1094749,88,1
97,1094749,160,1
98,1094749,108,1
99,1094749,112,1
100,1094749,93,1
101,1094749,180,1
102,1094749,116,1
103,1094749,76,1
104,1094749,112,1
0,1112199,0,1
1,1112199,1,1
2,1112199,0,1
3,1112199,1,1
4,1112199,0,1
5,1112199,0,1
6,1112199,0,1
7,1112199,0,1
8,1112199,0,1
9,1112199,0,1
10,1112199,0,1
11,1112199,0,1
12,1112199,1,1
13,1112199,0,1
14,1112199,0,1
15,1112199,0,1
16,1112199,0,1
17,1112199,0,1
18,1112199,0,1
19,1112199,0,1
20,1112199,0,1
21,1112199,0,1
22,1112199,0,1
23,1112199,1,1
24,1112199,0,1
25,1112199,0,1
26,1112199,0,1
27,1112199,2,1
28,1112199,0,1
29,1112199,0,1
30,1112199,1,1
31,1112199,0,1
32,1112199,0,1
33,1112199,3,1
34,1112199,5,1
35,1112199,17,1b
36,1112199,17,2
37,1112199,9,2
38,1112199,3,2
39,1112199,1,1b
40,1112199,0,1b
41,1112199,0,1
42,1112199,0,1
43,1112199,0,1
44,1112199,0,1
45,1112199,1,1
46,1112199,0,1
47,1112199,0,1
48,1112199,0,1
49,1112199,1,1
50,1112199,0,1
51,1112199,0,1
52,1112199,0,1
53,1112199,38,1
54,1112199,70,1
55,1112199,130,1
56,1112199,152,1
57,1112199,168,1
58,1112199,240,1
59,1112199,212,1
60,1112199,164,1
61,1112199,240,1
62,1112199,336,1
63,1112199,292,1
64,1112199,308,1b
65,1112199,260,1b
66,1112199,152,1
67,1112199,196,1
68,1112199,232,1
69,1112199,332,1
70,1112199,544,1b
71,1112199,880,2
72,1112199,464,3
73,1112199,192,4
74,1112199,80,4
75,1112199,52,3
76,1112199,83,3
77,1112199,76,2
78,1112199,83,2
79,1112199,98,1b
80,1112199,140,1b
81,1112199,80,1
82,1112199,96,1
83,1112199,133,1
84,1112199,80,1
85,1112199,94,1
86,1112199,129,1
87,1112199,144,1
88,1112199,224,1
89,1112199,240,1
90,1112199,180,1
91,1112199,232,1
92,1112199,176,1
93,1112199,116,1
94,1112199,92,1
95,1112199,192,1
96,1112199,268,1
97,1112199,196,1
98,1112199,188,1
99,1112199,208,1
100,1112199,228,1
101,1112199,224,1
102,1112199,344,1
103,1112199,240,1
104,1112199,200,1b
0,1167312,0,1
1,1167312,3,1
2,1167312,2,1
3,1167312,0,1
4,1167312,0,1
5,1167312,0,1
6,1167312,0,1
7,1167312,0,1
8,1167312,0,1
9,1167312,0,1
10,1167312,0,1
11,1167312,0,1
12,1167312,0,1
13,1167312,0,1
14,1167312,0,1
15,1167312,0,1
16,1167312,0,1
17,1167312,2,1
18,1167312,0,1
19,1167312,1,1
20,1167312,0,1
21,1167312,0,1
22,1167312,0,1
23,1167312,0,1
24,1167312,0,1
25,1167312,0,1
26,1167312,0,1
27,1167312,0,1
28,1167312,0,1
29,1167312,0,1
30,1167312,1,1
31,1167312,0,1
32,1167312,1,1
33,1167312,0,1
34,1167312,0,1
35,1167312,0,1
36,1167312,0,1
37,1167312,0,1
38,1167312,0,1
39,1167312,0,1
40,1167312,0,1
41,1167312,1,1
42,1167312,1,1
43,1167312,0,1
44,1167312,1,1
45,1167312,0,1
46,1167312,0,1
47,1167312,0,1
48,1167312,1,1
49,1167312,0,1
50,1167312,1,1
51,1167312,0,1
52,1167312,0,1
53,1167312,42,1
54,1167312,78,1
55,1167312,72,1
56,1167312,63,1
57,1167312,74,1
58,1167312,121,1
59,1167312,172,1
60,1167312,180,1
61,1167312,172,1
62,1167312,276,1
63,1167312,268,1
64,1167312,352,1
65,1167312,228,1
66,1167312,228,1
67,1167312,132,1
68,1167312,76,1
69,1167312,79,1
70,1167312,93,1
71,1167312,105,1
72,1167312,92,1
73,1167312,120,1
74,1167312,128,1
75,1167312,124,1
76,1167312,188,1
77,1167312,200,1
78,1167312,148,1
79,1167312,180,1
80,1167312,208,1
81,1167312,144,1
82,1167312,224,1
83,1167312,344,1
84,1167312,124,1
85,1167312,124,1
86,1167312,96,1
87,1167312,140,1
88,1167312,84,1
89,1167312,75,1
90,1167312,62,1
91,1167312,93,1
92,1167312,104,1
93,1167312,156,1
94,1167312,384,1
95,1167312,312,1b
96,1167312,204,1b
97,1167312,240,1
98,1167312,264,1
99,1167312,384,1
100,1167312,456,1b
101,1167312,592,1b
102,1167312,416,3
103,1167312,88,3
104,1167312,120,3
0,1573655,0,1
1,1573655,1,1
2,1573655,0,1
3,1573655,1,1
4,1573655,0,1
5,1573655,0,1
6,1573655,0,1
7,1573655,0,1
8,1573655,0,1
9,1573655,1,1
10,1573655,2,1
11,1573655,5,1
12,1573655,8,2
13,1573655,3,2
14,1573655,1,1b
15,1573655,0,1b
16,1573655,0,1
17,1573655,0,1
18,1573655,0,1
19,1573655,0,1
20,1573655,0,1
21,1573655,0,1
22,1573655,0,1
23,1573655,0,1
24,1573655,0,1
25,1573655,1,1
26,1573655,0,1
27,1573655,1,1
28,1573655,0,1
29,1573655,0,1
30,1573655,0,1
31,1573655,0,1
32,1573655,1,1
33,1573655,1,1
34,1573655,0,1
35,1573655,0,1
36,1573655,2,1
37,1573655,10,1
38,1573655,7,2
39,1573655,6,2
40,1573655,5,2
41,1573655,1,1b
42,1573655,0,1b
43,1573655,0,1
44,1573655,1,1
45,1573655,0,1
46,1573655,0,1
47,1573655,0,1
48,1573655,0,1
49,1573655,1,1
50,1573655,4,1b
51,1573655,4,2
52,1573655,0,2
53,1573655,35,1b
54,1573655,69,1b
55,1573655,75,1
56,1573655,98,1
57,1573655,164,1
58,1573655,200,1
59,1573655,212,1
60,1573655,156,1
61,1573655,136,1
62,1573655,112,1
63,1573655,68,1
64,1573655,76,1
65,1573655,96,1
66,1573655,87,1
67,1573655,94,1
68,1573655,183,1
69,1573655,328,1
70,1573655,408,1b
71,1573655,284,1b
72,1573655,148,1b
73,1573655,112,1
74,1573655,108,1
75,1573655,96,1
76,1573655,111,1
77,1573655,116,1
78,1573655,104,1
79,1573655,92,1
80,1573655,75,1
81,1573655,111,1
82,1573655,114,1
83,1573655,96,1
84,1573655,128,1
85,1573655,164,1
86,1573655,164,1
87,1573655,208,1
88,1573655,244,1
89,1573655,280,1
90,1573655,308,1
91,1573655,208,1
92,1573655,212,1
93,1573655,228,1
94,1573655,184,1
95,1573655,156,1
96,1573655,76,1
97,1573655,100,1
98,1573655,99,1
99,1573655,84,1
100,1573655,93,1
101,1573655,148,1
102,1573655,212,1
103,1573655,260,1
104,1573655,372,1
0,1871354,0,1
1,1871354,0,1
2,1871354,0,1
3,1871354,0,1
4,1871354,0,1
5,1871354,0,1
6,1871354,0,1
7,1871354,0,1
8,1871354,0,1
9,1871354,0,1
10,1871354,0,1
11,1871354,0,1
12,1871354,1,1
13,1871354,0,1
14,1871354,0,1
15,1871354,0,1
16,1871354,1,1
17,1871354,0,1
18,1871354,0,1
19,1871354,0,1
20,1871354,3,1
21,1871354,23,1b
22,1871354,10,2
23,1871354,5,1b
24,1871354,3,1b
25,1871354,1,1
26,1871354,0,1
27,1871354,0,1
28,1871354,1,1
29,1871354,0,1
30,1871354,0,1
31,1871354,0,1
32,1871354,0,1
33,1871354,0,1
34,1871354,0,1
35,1871354,0,1
36,1871354,1,1
37,1871354,1,1
38,1871354,0,1
39,1871354,0,1
40,1871354,0,1
41,1871354,0,1
42,1871354,1,1
43,1871354,0,1
44,1871354,0,1
45,1871354,0,1
46,1871354,1,1
47,1871354,0,1
48,1871354,1,1
49,1871354,0,1
50,1871354,0,1
51,1871354,0,1
52,1871354,0,1
53,1871354,41,1
54,1871354,102,1
55,1871354,135,1
56,1871354,100,1
57,1871354,44,1
58,1871354,66,1
59,1871354,99,1
60,1871354,144,1
61,1871354,244,1
62,1871354,188,1
63,1871354,140,1
64,1871354,260,1
65,1871354,296,1
66,1871354,268,1
67,1871354,268,1
68,1871354,380,1b
69,1871354,288,1b
70,1871354,280,1b
71,1871354,172,1b
72,1871354,132,1
73,1871354,204,1
74,1871354,200,1
75,1871354,208,1
76,1871354,316,1
77,1871354,352,1b
78,1871354,328,1b
79,1871354,320,2
80,1871354,180,2
81,1871354,256,1b
82,1871354,252,1b
83,1871354,288,1b
84,1871354,400,1b
85,1871354,216,1b
86,1871354,236,1
87,1871354,148,1
88,1871354,152,1
89,1871354,192,1
