wk,tr,nc,stg
8,232320,0,1
9,232320,2,1
10,232320,1,1
11,232320,0,1
12,232320,1,1
13,232320,0,1
14,232320,1,1
15,232320,2,1
16,232320,0,1
17,232320,0,1
18,232320,0,1
19,232320,0,1
20,232320,0,1
21,232320,1,1
22,232320,7,1
23,232320,0,1b
24,232320,0,1b
25,232320,2,1
26,232320,13,1
27,232320,24,2
28,232320,25,2
29,232320,16,3
30,232320,1,3
31,232320,3,2
32,232320,0,2
33,232320,4,1b
34,232320,3,1b
35,232320,0,1
36,232320,0,1
37,232320,1,1
38,232320,0,1
39,232320,0,1
40,232320,0,1
41,232320,0,1
42,232320,0,1
43,232320,0,1
44,232320,0,1
45,232320,0,1
46,232320,0,1
47,232320,0,1
48,232320,2,1
49,232320,3,1b
50,232320,1,1b
51,232320,0,1b
52,232320,5,1
53,232320,19,1
54,232320,35,1
55,232320,61,1
56,232320,61,1
57,232320,80,1
58,232320,84,1
59,232320,35,1
60,232320,43,1
61,232320,32,1
62,232320,43,1
63,232320,79,1
64,232320,82,1
65,232320,79,1
66,232320,84,1
67,232320,83,1
68,232320,49,1
69,232320,64,1
70,232320,51,1
71,232320,68,1
72,232320,80,1
73,232320,63,1
74,232320,77,1
75,232320,55,1
76,232320,28,1
77,232320,39,1
78,232320,59,1
79,232320,47,1
80,232320,31,1
81,232320,26,1
82,232320,17,1
83,232320,31,1
84,232320,25,1
85,232320,39,1
86,232320,28,1
87,232320,25,1
88,232320,28,1
89,232320,38,1
90,232320,26,1
91,232320,36,1
92,232320,15,1
93,232320,14,1
94,232320,21,1
95,232320,23,1
96,232320,44,1
97,232320,50,1
98,232320,38,1
99,232320,32,1
100,232320,50,1
101,232320,23,1
102,232320,24,1
103,232320,23,1
104,232320,19,1
0,298823,0,1
1,298823,1,1
2,298823,13,1
3,298823,12,2
4,298823,11,2
5,298823,11,2
6,298823,5,2
7,298823,13,2
8,298823,3,1b
9,298823,2,1b
10,298823,0,1
11,298823,1,1
12,298823,7,1b
13,298823,4,2
14,298823,9,2
15,298823,11,2
16,298823,3,1b
17,298823,1,1b
18,298823,8,2
19,298823,1,2
20,298823,1,1b
21,298823,0,1b
22,298823,0,1
23,298823,0,1
24,298823,0,1
25,298823,0,1
26,298823,0,1
27,298823,0,1
28,298823,0,1
29,298823,0,1
30,298823,0,1
31,298823,0,1
32,298823,1,1
33,298823,1,1
34,298823,1,1
35,298823,1,1
36,298823,1,1
37,298823,1,1
38,298823,1,1
39,298823,2,1
40,298823,6,1
41,298823,5,2
42,298823,0,2
43,298823,0,1b
44,298823,0,1b
45,298823,0,1
46,298823,0,1
47,298823,1,1
48,298823,1,1
49,298823,0,1
50,298823,0,1
51,298823,0,1
52,298823,0,1
53,298823,8,1
54,298823,16,1
55,298823,33,1
56,298823,45,1
57,298823,50,1
58,298823,43,1
59,298823,69,1
60,298823,75,1
61,298823,98,1
62,298823,130,1
63,298823,216,1
64,298823,332,1
65,298823,276,1
66,298823,296,1
67,298823,256,1
68,298823,68,1
69,298823,44,1
70,298823,37,1
71,298823,28,1
72,298823,11,1
73,298823,13,1
74,298823,24,1
75,298823,29,1
76,298823,25,1
77,298823,42,1
78,298823,66,1
79,298823,45,1
80,298823,35,1
81,298823,19,1
82,298823,14,1
83,298823,13,1
84,298823,20,1
85,298823,25,1
86,298823,29,1
87,298823,18,1
88,298823,26,1
89,298823,24,1
90,298823,28,1
91,298823,43,1
92,298823,60,1
93,298823,63,1
94,298823,75,1
95,298823,53,1
96,298823,49,1
97,298823,52,1
98,298823,73,1
99,298823,50,1
100,298823,53,1
101,298823,30,1
102,298823,29,1
103,298823,34,1
104,298823,26,1
0,352002,0,1
1,352002,0,1
2,352002,0,1
3,352002,0,1
4,352002,1,1
5,352002,0,1
6,352002,0,1
7,352002,0,1
8,352002,0,1
9,352002,0,1
10,352002,1,1
11,352002,2,1
12,352002,0,1b
13,352002,2,1b
14,352002,7,1
15,352002,15,1b
16,352002,9,2
17,352002,14,2
18,352002,7,2
19,352002,5,1b
20,352002,0,1b
21,352002,0,1
22,352002,1,1
23,352002,0,1
24,352002,1,1
25,352002,0,1
26,352002,0,1
27,352002,0,1
28,352002,0,1
29,352002,1,1
30,352002,1,1
31,352002,0,1b
32,352002,1,1b
33,352002,3,1b
34,352002,5,1b
35,352002,1,1b
36,352002,0,1
37,352002,0,1
38,352002,2,1
39,352002,2,1b
40,352002,0,1b
41,352002,0,1
42,352002,1,1
43,352002,0,1
44,352002,0,1
45,352002,0,1
46,352002,0,1
47,352002,0,1
48,352002,0,1
49,352002,0,1
50,352002,0,1
51,352002,1,1
52,352002,1,1
53,352002,10,1
54,352002,10,1
55,352002,15,1
56,352002,41,1
57,352002,41,1
58,352002,33,1
59,352002,12,1
60,352002,10,1
61,352002,26,1
62,352002,53,1
63,352002,40,1
64,352002,60,1
65,352002,60,1
66,352002,66,1
67,352002,77,1
68,352002,67,1
69,352002,87,1
70,352002,87,1
71,352002,103,1
72,352002,46,1
73,352002,29,1
74,352002,16,1
75,352002,28,1
76,352002,45,1
77,352002,28,1
78,352002,19,1
79,352002,18,1
80,352002,28,1
81,352002,36,1
82,352002,53,1
83,352002,39,1
84,352002,52,1
85,352002,49,1
86,352002,43,1
87,352002,54,1
88,352002,88,1
89,352002,49,1
90,352002,49,1
91,352002,53,1
92,352002,26,1
93,352002,33,1
94,352002,24,1
95,352002,67,1
96,352002,46,1
97,352002,44,1
98,352002,36,1
99,352002,21,1
100,352002,34,1
101,352002,28,1
102,352002,23,1
103,352002,45,1
104,352002,33,1
0,470390,0,1
1,470390,1,1
2,470390,1,1
3,470390,0,1
4,470390,0,1
5,470390,1,1
6,470390,0,1
7,470390,0,1
8,470390,0,1
9,470390,0,1
10,470390,0,1
11,470390,0,1
12,470390,0,1
13,470390,0,1
14,470390,0,1
15,470390,0,1
16,470390,0,1
17,470390,0,1
18,470390,1,1
19,470390,1,1
20,470390,0,1
21,470390,0,1
22,470390,0,1
23,470390,1,1
24,470390,0,1
25,470390,2,1
26,470390,0,1
27,470390,0,1
28,470390,0,1
29,470390,0,1
30,470390,0,1
31,470390,0,1
32,470390,0,1
33,470390,0,1
34,470390,0,1
35,470390,0,1
36,470390,1,1
37,470390,0,1
38,470390,1,1
39,470390,0,1
40,470390,0,1
41,470390,0,1
42,470390,0,1
43,470390,0,1
44,470390,0,1
45,470390,0,1
46,470390,0,1
47,470390,1,1
48,470390,0,1
49,470390,2,1
50,470390,14,1
51,470390,8,1
52,470390,3,2
53,470390,11,2
54,470390,10,1b
55,470390,8,1b
56,470390,8,1
57,470390,23,1
58,470390,24,1
59,470390,20,1
60,470390,27,1
61,470390,25,1
62,470390,9,1
63,470390,12,1
64,470390,11,1
65,470390,12,1
66,470390,25,1
67,470390,31,1
68,470390,13,1
69,470390,14,1
70,470390,17,1
71,470390,29,1
72,470390,29,1
73,470390,32,1
74,470390,27,1
75,470390,39,1
76,470390,33,1
77,470390,45,1
78,470390,66,1
79,470390,68,1
80,470390,48,1
81,470390,63,1
82,470390,51,1
83,470390,44,1
84,470390,38,1
85,470390,47,1
86,470390,52,1
87,470390,37,1
88,470390,15,1
89,470390,18,1
90,470390,20,1
91,470390,16,1
92,470390,11,1
93,470390,28,1
94,470390,36,1
95,470390,44,1
96,470390,67,1
97,470390,100,1
98,470390,82,1
99,470390,37,1
100,470390,31,1
101,470390,39,1
102,470390,14,1
103,470390,16,1
104,470390,19,1
0,550047,0,1
1,550047,0,1
2,550047,0,1
3,550047,0,1
4,550047,0,1
5,550047,1,1
6,550047,12,1b
7,550047,23,2
8,550047,8,2
9,550047,8,2
10,550047,1,1b
11,550047,0,1b
12,550047,1,1
13,550047,0,1
14,550047,2,1
15,550047,0,1
16,550047,1,1
17,550047,0,1
18,550047,1,1
19,550047,0,1
20,550047,0,1
21,550047,0,1
22,550047,0,1
23,550047,0,1
24,550047,0,1
25,550047,0,1
26,550047,2,1
27,550047,5,1
28,550047,5,2
29,550047,0,2
30,550047,0,1b
31,550047,1,1b
32,550047,0,1b
33,550047,0,1
34,550047,0,1
35,550047,1,1
36,550047,1,1
37,550047,0,1
38,550047,0,1
39,550047,0,1
40,550047,0,1
41,550047,1,1
42,550047,0,1
43,550047,1,1
44,550047,0,1
45,550047,0,1
46,550047,1,1
47,550047,4,1
48,550047,4,2
49,550047,2,2
50,550047,1,1b
51,550047,0,1b
52,550047,1,1
53,550047,9,1
54,550047,24,1
55,550047,10,1
56,550047,20,1
57,550047,36,1
58,550047,30,1
59,550047,84,1
60,550047,72,1
61,550047,63,1
62,550047,90,1
63,550047,59,1
64,550047,46,1
65,550047,32,1
66,550047,42,1
67,550047,41,1
68,550047,37,1
69,550047,59,1
70,550047,51,1
71,550047,65,1
72,550047,35,1
73,550047,23,1
74,550047,12,1
75,550047,16,1
76,550047,17,1
77,550047,21,1
78,550047,34,1
79,550047,19,1
80,550047,21,1
81,550047,23,1
82,550047,17,1
83,550047,12,1
84,550047,8,1
85,550047,23,1
86,550047,36,1
87,550047,20,1
88,550047,12,1
89,550047,22,1
90,550047,17,1
91,550047,11,1
92,550047,8,1
93,550047,11,1
94,550047,12,1
95,550047,21,1
96,550047,28,1
97,550047,47,1
98,550047,42,1
99,550047,39,1
100,550047,37,1
101,550047,62,1
102,550047,63,1
103,550047,52,1
104,550047,62,1
0,977815,0,1
1,977815,1,1
2,977815,1,1
3,977815,0,1
4,977815,1,1
5,977815,0,1
6,977815,1,1
7,977815,1,1
8,977815,0,1
9,977815,3,1
10,977815,4,1b
11,977815,0,1b
12,977815,0,1
13,977815,1,1
14,977815,1,1
15,977815,0,1
16,977815,0,1
17,977815,0,1
18,977815,0,1
19,977815,0,1
20,977815,0,1
21,977815,1,1
22,977815,0,1
23,977815,1,1
24,977815,0,1
25,977815,0,1
26,977815,0,1
27,977815,0,1
28,977815,0,1
29,977815,1,1
30,977815,0,1
31,977815,0,1
32,977815,0,1
33,977815,1,1
34,977815,2,1
35,977815,0,1
36,977815,0,1
37,977815,0,1
38,977815,1,1
39,977815,0,1
40,977815,0,1
41,977815,2,1
42,977815,2,1
43,977815,1,1
44,977815,0,1
45,977815,1,1
46,977815,1,1
47,977815,0,1
48,977815,1,1
49,977815,1,1
50,977815,1,1
51,977815,1,1
52,977815,1,1
53,977815,14,1
54,977815,13,1
55,977815,38,1
56,977815,85,1
57,977815,139,1
58,977815,252,1
59,977815,212,1
60,977815,136,1
61,977815,108,1
62,977815,76,1
63,977815,31,1
64,977815,36,1
65,977815,35,1
66,977815,29,1
67,977815,19,1
68,977815,10,1
69,977815,9,1
70,977815,14,1
71,977815,21,1
72,977815,38,1
73,977815,55,1
74,977815,71,1
75,977815,79,1
76,977815,69,1
77,977815,59,1
78,977815,77,1
79,977815,77,1
80,977815,55,1
81,977815,66,1
82,977815,74,1
83,977815,89,1
84,977815,82,1
85,977815,47,1
86,977815,56,1
87,977815,110,1
88,977815,93,1
89,977815,185,1
90,977815,208,1
91,977815,192,1
92,977815,216,1
93,977815,280,1
94,977815,280,1
95,977815,144,1
96,977815,216,1
97,977815,112,1
98,977815,52,1
99,977815,54,1
100,977815,33,1
101,977815,25,1
102,977815,15,1
103,977815,18,1
104,977815,32,1
0,1022892,0,1
1,1022892,0,1
2,1022892,0,1
3,1022892,1,1
4,1022892,0,1
5,1022892,0,1
6,1022892,0,1
7,1022892,5,1
8,1022892,11,1
9,1022892,17,2
10,1022892,7,2
11,1022892,3,1b
12,1022892,1,1b
13,1022892,11,1b
14,1022892,18,1b
15,1022892,15,2
16,1022892,10,2
17,1022892,0,1b
18,1022892,0,1b
19,1022892,0,1
20,1022892,0,1
21,1022892,0,1
22,1022892,0,1
23,1022892,0,1
24,1022892,0,1
25,1022892,2,1
26,1022892,1,1
27,1022892,1,1
28,1022892,0,1
29,1022892,0,1
30,1022892,1,1
31,1022892,5,1
32,1022892,11,1b
33,1022892,4,2
34,1022892,0,2
35,1022892,2,1b
36,1022892,7,2
37,1022892,2,2
38,1022892,0,1b
39,1022892,1,1b
40,1022892,2,1b
41,1022892,0,1
42,1022892,0,1
43,1022892,0,1
44,1022892,0,1
45,1022892,0,1
46,1022892,0,1
47,1022892,0,1
48,1022892,0,1
49,1022892,0,1
50,1022892,1,1
51,1022892,1,1
52,1022892,0,1
53,1022892,10,1
54,1022892,12,1
55,1022892,24,1
56,1022892,42,1
57,1022892,30,1
58,1022892,15,1
59,1022892,17,1
60,1022892,25,1
61,1022892,37,1
62,1022892,45,1
63,1022892,46,1
64,1022892,34,1
65,1022892,23,1
66,1022892,25,1
67,1022892,32,1
68,1022892,55,1
69,1022892,101,1
70,1022892,64,1
71,1022892,41,1
72,1022892,39,1
73,1022892,58,1
74,1022892,67,1
75,1022892,42,1
76,1022892,41,1
77,1022892,20,1
78,1022892,11,1
79,1022892,12,1
80,1022892,12,1
81,1022892,18,1
82,1022892,11,1
83,1022892,15,1
84,1022892,22,1
85,1022892,21,1
86,1022892,15,1
87,1022892,23,1
88,1022892,43,1
89,1022892,34,1
90,1022892,27,1
91,1022892,34,1
92,1022892,19,1
93,1022892,28,1
94,1022892,30,1
95,1022892,64,1
96,1022892,52,1
97,1022892,32,1
98,1022892,21,1
99,1022892,22,1
100,1022892,22,1
101,1022892,56,1
102,1022892,49,1
103,1022892,33,1
104,1022892,28,1
0,1087527,0,1
1,1087527,0,1
2,1087527,0,1
3,1087527,1,1
4,1087527,1,1
5,1087527,0,1
6,1087527,0,1
7,1087527,1,1
8,1087527,1,1
9,1087527,0,1
10,1087527,0,1
11,1087527,0,1
12,1087527,0,1
13,1087527,0,1
14,1087527,3,1b
15,1087527,8,2
16,1087527,4,2
17,1087527,2,1b
18,1087527,0,1b
19,1087527,0,1
20,1087527,1,1
21,1087527,0,1
22,1087527,0,1
23,1087527,0,1
24,1087527,0,1
25,1087527,1,1
26,1087527,0,1
27,1087527,0,1
28,1087527,0,1
29,1087527,0,1
30,1087527,0,1
31,1087527,0,1
32,1087527,0,1
33,1087527,0,1
34,1087527,0,1
35,1087527,0,1
36,1087527,0,1
37,1087527,3,1
38,1087527,0,1
39,1087527,0,1
40,1087527,0,1
41,1087527,0,1
42,1087527,0,1
43,1087527,1,1
44,1087527,0,1
45,1087527,0,1
46,1087527,0,1
47,1087527,0,1
48,1087527,0,1
49,1087527,0,1
50,1087527,0,1
51,1087527,0,1
52,1087527,1,1
53,1087527,8,1
54,1087527,7,1
55,1087527,9,1
56,1087527,9,1
57,1087527,21,1
58,1087527,44,1
59,1087527,79,1
60,1087527,91,1
61,1087527,90,1
62,1087527,104,1
63,1087527,52,1
64,1087527,27,1
65,1087527,30,1
66,1087527,34,1
67,1087527,40,1
68,1087527,35,1
69,1087527,70,1
70,1087527,70,1
71,1087527,106,1
72,1087527,97,1
73,1087527,126,1
74,1087527,140,1
75,1087527,260,1
76,1087527,248,1
77,1087527,184,1
78,1087527,236,1
79,1087527,216,1
80,1087527,240,1
81,1087527,84,1
82,1087527,84,1
83,1087527,216,1
84,1087527,376,1
85,1087527,292,1
86,1087527,428,1
87,1087527,576,1
88,1087527,448,1
89,1087527,384,1
90,1087527,800,1
91,1087527,1296,1
92,1087527,1552,1
93,1087527,2384,1b
94,1087527,2112,1b
95,1087527,4352,2
96,1087527,2816,3
97,1087527,2304,4
98,1087527,1600,4
99,1087527,560,4
100,1087527,112,3
101,1087527,88,3
102,1087527,52,2
103,1087527,36,2
104,1087527,28,1b
0,1094749,0,1
1,1094749,1,1
2,1094749,12,1
3,1094749,46,1b
4,1094749,39,3
5,1094749,8,3
6,1094749,6,2
7,1094749,3,2
8,1094749,1,1b
9,1094749,0,1b
10,1094749,0,1
11,1094749,0,1
12,1094749,0,1
13,1094749,0,1
14,1094749,0,1
15,1094749,0,1
16,1094749,0,1
17,1094749,0,1
18,1094749,0,1
19,1094749,0,1
20,1094749,0,1
21,1094749,0,1
22,1094749,1,1
23,1094749,0,1
24,1094749,0,1
25,1094749,0,1
26,1094749,0,1
27,1094749,0,1
28,1094749,0,1
29,1094749,0,1
30,1094749,0,1
31,1094749,0,1
32,1094749,2,1
33,1094749,1,1
34,1094749,1,1
35,1094749,1,1
36,1094749,1,1
37,1094749,0,1
38,1094749,0,1
39,1094749,0,1
40,1094749,3,1
41,1094749,11,1b
42,1094749,6,2
43,1094749,3,2
44,1094749,1,1b
45,1094749,1,1b
46,1094749,4,1b
47,1094749,1,1
48,1094749,1,1b
49,1094749,2,1b
50,1094749,0,1
51,1094749,2,1
52,1094749,10,1
53,1094749,25,1
54,1094749,79,1
55,1094749,129,1
56,1094749,183,1
57,1094749,140,1
58,1094749,160,1
59,1094749,180,1
60,1094749,212,1
61,1094749,244,1
62,1094749,208,1
63,1094749,204,1
64,1094749,400,1
65,1094749,336,1
66,1094749,500,1
67,1094749,336,1
68,1094749,232,1
69,1094749,252,1
70,1094749,284,1
71,1094749,216,1
72,1094749,140,1
73,1094749,96,1
74,1094749,44,1
75,1094749,69,1
76,1094749,51,1
77,1094749,34,1
78,1094749,14,1
79,1094749,15,1
80,1094749,13,1
81,1094749,22,1
82,1094749,9,1
83,1094749,17,1
84,1094749,39,1
85,1094749,53,1
86,1094749,54,1
87,1094749,44,1
88,1094749,49,1
89,1094749,39,1
90,1094749,41,1
91,1094749,52,1
92,1094749,63,1
93,1094749,67,1
94,1094749,71,1
95,1094749,106,1
96,1094749,88,1
97,1094749,50,1
98,1094749,47,1
99,1094749,89,1
100,1094749,111,1
101,1094749,79,1
102,1094749,139,1
103,1094749,204,1
104,1094749,152,1
0,1112199,0,1
1,1112199,1,1
2,1112199,0,1
3,1112199,1,1
4,1112199,0,1
5,1112199,0,1
6,1112199,0,1
7,1112199,0,1
8,1112199,0,1
9,1112199,0,1
10,1112199,0,1
11,1112199,0,1
12,1112199,1,1
13,1112199,0,1
14,1112199,0,1
15,1112199,0,1
16,1112199,0,1
17,1112199,0,1
18,1112199,0,1
19,1112199,0,1
20,1112199,0,1
21,1112199,0,1
22,1112199,0,1
23,1112199,1,1
24,1112199,0,1
25,1112199,0,1
26,1112199,0,1
27,1112199,2,1
28,1112199,0,1
29,1112199,0,1
30,1112199,1,1
31,1112199,0,1
32,1112199,0,1
33,1112199,3,1
34,1112199,5,1
35,1112199,17,1b
36,1112199,17,2
37,1112199,9,2
38,1112199,3,2
39,1112199,1,1b
40,1112199,0,1b
41,1112199,0,1
42,1112199,0,1
43,1112199,0,1
44,1112199,0,1
45,1112199,1,1
46,1112199,0,1
47,1112199,0,1
48,1112199,0,1
49,1112199,1,1
50,1112199,0,1
51,1112199,0,1
52,1112199,0,1
53,1112199,10,1
54,1112199,8,1
55,1112199,26,1
56,1112199,41,1
57,1112199,47,1
58,1112199,39,1
59,1112199,82,1
60,1112199,54,1
61,1112199,18,1
62,1112199,45,1
63,1112199,45,1
64,1112199,54,1
65,1112199,44,1
66,1112199,30,1
67,1112199,16,1
68,1112199,28,1
69,1112199,25,1
70,1112199,23,1
71,1112199,22,1
72,1112199,55,1
73,1112199,68,1
74,1112199,70,1
75,1112199,96,1
76,1112199,66,1
77,1112199,30,1
78,1112199,33,1
79,1112199,14,1
80,1112199,14,1
81,1112199,11,1
82,1112199,17,1
83,1112199,29,1
84,1112199,33,1
85,1112199,39,1
86,1112199,40,1
87,1112199,23,1
88,1112199,12,1
89,1112199,15,1
90,1112199,16,1
91,1112199,15,1
92,1112199,23,1
93,1112199,63,1
94,1112199,64,1
95,1112199,91,1
96,1112199,87,1
97,1112199,88,1
98,1112199,111,1
99,1112199,85,1
100,1112199,77,1
101,1112199,43,1
102,1112199,61,1
103,1112199,61,1
104,1112199,25,1
0,1167312,0,1
1,1167312,3,1
2,1167312,2,1
3,1167312,0,1
4,1167312,0,1
5,1167312,0,1
6,1167312,0,1
7,1167312,0,1
8,1167312,0,1
9,1167312,0,1
10,1167312,0,1
11,1167312,0,1
12,1167312,0,1
13,1167312,0,1
14,1167312,0,1
15,1167312,0,1
16,1167312,0,1
17,1167312,2,1
18,1167312,0,1
19,1167312,1,1
20,1167312,0,1
21,1167312,0,1
22,1167312,0,1
23,1167312,0,1
24,1167312,0,1
25,1167312,0,1
26,1167312,0,1
27,1167312,0,1
28,1167312,0,1
29,1167312,0,1
30,1167312,1,1
31,1167312,0,1
32,1167312,1,1
33,1167312,0,1
34,1167312,0,1
35,1167312,0,1
36,1167312,0,1
37,1167312,0,1
38,1167312,0,1
39,1167312,0,1
40,1167312,0,1
41,1167312,1,1
42,1167312,1,1
43,1167312,0,1
44,1167312,1,1
45,1167312,0,1
46,1167312,0,1
47,1167312,0,1
48,1167312,1,1
49,1167312,0,1
50,1167312,1,1
51,1167312,0,1
52,1167312,0,1
53,1167312,9,1
54,1167312,18,1
55,1167312,50,1
56,1167312,51,1
57,1167312,50,1
58,1167312,30,1
59,1167312,31,1
60,1167312,53,1
61,1167312,51,1
62,1167312,68,1
63,1167312,36,1
64,1167312,20,1
65,1167312,23,1
66,1167312,18,1
67,1167312,17,1
68,1167312,22,1
69,1167312,29,1
70,1167312,17,1
71,1167312,16,1
72,1167312,41,1
73,1167312,60,1
74,1167312,71,1
75,1167312,51,1
76,1167312,28,1
77,1167312,41,1
78,1167312,65,1
79,1167312,26,1
80,1167312,27,1
81,1167312,18,1
82,1167312,27,1
83,1167312,33,1
84,1167312,29,1
85,1167312,14,1
86,1167312,29,1
87,1167312,50,1
88,1167312,50,1
89,1167312,41,1
90,1167312,16,1
91,1167312,12,1
92,1167312,27,1
93,1167312,13,1
94,1167312,35,1
95,1167312,33,1
96,1167312,80,1
97,1167312,48,1
98,1167312,22,1
99,1167312,18,1
100,1167312,15,1
101,1167312,10,1
102,1167312,28,1
103,1167312,45,1
104,1167312,43,1
0,1573655,0,1
1,1573655,1,1
2,1573655,0,1
3,1573655,1,1
4,1573655,0,1
5,1573655,0,1
6,1573655,0,1
7,1573655,0,1
8,1573655,0,1
9,1573655,1,1
10,1573655,2,1
11,1573655,5,1
12,1573655,8,2
13,1573655,3,2
14,1573655,1,1b
15,1573655,0,1b
16,1573655,0,1
17,1573655,0,1
18,1573655,0,1
19,1573655,0,1
20,1573655,0,1
21,1573655,0,1
22,1573655,0,1
23,1573655,0,1
24,1573655,0,1
25,1573655,1,1
26,1573655,0,1
27,1573655,1,1
28,1573655,0,1
29,1573655,0,1
30,1573655,0,1
31,1573655,0,1
32,1573655,1,1
33,1573655,1,1
34,1573655,0,1
35,1573655,0,1
36,1573655,2,1
37,1573655,10,1
38,1573655,7,2
39,1573655,6,2
40,1573655,5,2
41,1573655,1,1b
42,1573655,0,1b
43,1573655,0,1
44,1573655,1,1
45,1573655,0,1
46,1573655,0,1
47,1573655,0,1
48,1573655,0,1
49,1573655,1,1
50,1573655,4,1b
51,1573655,4,2
52,1573655,0,2
53,1573655,8,1b
54,1573655,13,1b
55,1573655,17,1
56,1573655,23,1
57,1573655,27,1
58,1573655,18,1
59,1573655,28,1
60,1573655,32,1
61,1573655,47,1
62,1573655,34,1
63,1573655,19,1
64,1573655,22,1
65,1573655,38,1
66,1573655,29,1
67,1573655,39,1
68,1573655,44,1
69,1573655,35,1
70,1573655,43,1
71,1573655,54,1
72,1573655,38,1
73,1573655,20,1
74,1573655,31,1
75,1573655,17,1
76,1573655,20,1
77,1573655,38,1
78,1573655,52,1
79,1573655,40,1
80,1573655,43,1
81,1573655,48,1
82,1573655,66,1
83,1573655,52,1
84,1573655,82,1
85,1573655,79,1
86,1573655,45,1
87,1573655,21,1
88,1573655,30,1
89,1573655,33,1
90,1573655,12,1
91,1573655,12,1
92,1573655,25,1
93,1573655,25,1
94,1573655,10,1
95,1573655,12,1
96,1573655,33,1
97,1573655,32,1
98,1573655,43,1
99,1573655,52,1
100,1573655,39,1
101,1573655,67,1
102,1573655,122,1
103,1573655,82,1
104,1573655,28,1
0,1871354,0,1
1,1871354,0,1
2,1871354,0,1
3,1871354,0,1
4,1871354,0,1
5,1871354,0,1
6,1871354,0,1
7,1871354,0,1
8,1871354,0,1
9,1871354,0,1
10,1871354,0,1
11,1871354,0,1
12,1871354,1,1
13,1871354,0,1
14,1871354,0,1
15,1871354,0,1
16,1871354,1,1
17,1871354,0,1
18,1871354,0,1
19,1871354,0,1
20,1871354,3,1
21,1871354,23,1b
22,1871354,10,2
23,1871354,5,1b
24,1871354,3,1b
25,1871354,1,1
26,1871354,0,1
27,1871354,0,1
28,1871354,1,1
29,1871354,0,1
30,1871354,0,1
31,1871354,0,1
32,1871354,0,1
33,1871354,0,1
34,1871354,0,1
35,1871354,0,1
36,1871354,1,1
37,1871354,1,1
38,1871354,0,1
39,1871354,0,1
40,1871354,0,1
41,1871354,0,1
42,1871354,1,1
43,1871354,0,1
44,1871354,0,1
45,1871354,0,1
46,1871354,1,1
47,1871354,0,1
48,1871354,1,1
49,1871354,0,1
50,1871354,0,1
51,1871354,0,1
52,1871354,0,1
53,1871354,7,1
54,1871354,9,1
55,1871354,16,1
56,1871354,25,1
57,1871354,23,1
58,1871354,20,1
59,1871354,51,1
60,1871354,29,1
61,1871354,20,1
62,1871354,24,1
63,1871354,18,1
64,1871354,14,1
65,1871354,20,1
66,1871354,45,1
67,1871354,36,1
68,1871354,23,1
69,1871354,22,1
70,1871354,27,1
71,1871354,41,1
72,1871354,41,1
73,1871354,46,1
74,1871354,34,1
75,1871354,16,1
76,1871354,16,1
77,1871354,21,1
78,1871354,24,1
79,1871354,20,1
80,1871354,37,1
81,1871354,20,1
82,1871354,26,1
83,1871354,23,1
84,1871354,37,1
85,1871354,71,1
86,1871354,92,1
87,1871354,96,1
88,1871354,38,1
89,1871354,40,1
90,1871354,40,1
91,1871354,23,1
92,1871354,27,1
93,1871354,51,1
94,1871354,90,1
95,1871354,88,1
96,1871354,93,1
